year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2017-05-01,Boston,avocados,hass,last 04 wks,5,2017-05-21,3062961.7,2438232.75,-0.203962377,3141798.13,4049987.52,0.289066755,1.025738627,1.661034009,0.619354058
2018-04-01,Pittsburgh,avocados,hass,last 04 wks,4,2018-04-22,496583.15,608127.63,0.224623973,672030.56,774799.66,0.152923254,1.353309229,1.274074095,-0.058549171
2018-06-01,Harrisburg/Scranton,avocados,hass,last 04 wks,6,2018-06-17,1102282.41,1586926.64,0.439673377,1640804.34,1801369.09,0.097857341,1.488551686,1.135130664,-0.237426101
2017-12-01,Sacramento,avocados,hass,last 04 wks,13,2017-12-31,1782616.59,1931352.47,0.083436831,1869048.93,2150662.77,0.150672267,1.04848622,1.113552706,0.06205755
2019-03-01,Raleigh/Greensboro,avocados,hass,last 04 wks,3,2019-03-24,1695265.16,1874704.63,0.11,1966135.08,1866070.72,-0.05,1.159780267,0.995394522,-0.14
2019-11-01,Southeast,avocados,hass,last 04 wks,11,2019-11-03,20438595.64,21597140.54,0.06,19919158.77,21209375.43,0.06,0.974585491,0.982045535,0.01
2017-12-01,StLouis,avocados,hass,last 04 wks,13,2017-12-31,574173.33,681465.2,0.186863207,662613.8,834513.32,0.259426411,1.154030961,1.224586846,0.061138641
2020-09-01,NewYork,avocados,hass,last 04 wks,9,2020-09-06,7576981.04,10249473.12,0.352711993,11629518.81,11642645.99,0.001128781,1.534848609,1.135926291,-0.25990988
2018-04-01,Philadelphia,avocados,hass,last 04 wks,4,2018-04-22,1681674.68,2459882.07,0.462757393,2790287.5,3110824.7,0.114876048,1.659231439,1.264623511,-0.23782573
2017-02-01,Boise,avocados,hass,last 04 wks,2,2017-02-26,327703.33,360634.74,0.100491533,342892,432121.15,0.260225231,1.046348842,1.198223859,0.145147594
2017-09-01,StLouis,avocados,hass,last 04 wks,9,2017-09-10,714171.62,698758.39,-0.021581969,888181.64,1127206.87,0.269117508,1.243652947,1.613156831,0.297111734
2018-02-01,Plains,avocados,hass,last 04 wks,2,2018-02-25,9824721.68,9687530.99,-0.013963825,9255621.05,10231004.85,0.105382858,0.942074631,1.056100348,0.12103682
2017-01-01,Indianapolis,avocados,hass,last 04 wks,13,2017-01-01,535499.5,543342.09,0.014645373,575120.18,674106.56,0.172114253,1.073988267,1.240666925,0.155195977
2019-11-01,Pittsburgh,avocados,hass,last 04 wks,11,2019-11-03,678457.77,563091.17,-0.17,690137.66,633147.93,-0.08,1.017215353,1.124414595,0.11
2019-03-01,Northeast,avocados,hass,last 04 wks,3,2019-03-24,21819071.59,25624408.86,0.17,28227674.42,31314976.37,0.11,1.293715652,1.22207605,-0.06
2017-10-01,Midsouth,avocados,hass,last 04 wks,10,2017-10-08,10756979.66,10598717.02,-0.014712554,14988821.84,17290400.5,0.153553007,1.393404312,1.631367312,0.170778143
2018-03-01,Raleigh/Greensboro,avocados,hass,last 04 wks,3,2018-03-25,1205727.79,1695265.16,0.406009859,1679034.26,1966135.08,0.170991639,1.392548363,1.159780267,-0.167152612
2017-02-01,Harrisburg/Scranton,avocados,hass,last 04 wks,2,2017-02-26,1136404.35,1188006.04,0.04540786,1235532.61,1395076.51,0.129129655,1.087229744,1.174300856,0.080085293
2017-12-01,Seattle,avocados,hass,last 04 wks,13,2017-12-31,1990181.64,2054428.87,0.032282094,2661466.02,2700476.05,0.014657347,1.337298047,1.314465587,-0.017073576
2019-02-01,Dallas/FtWorth,avocados,hass,last 04 wks,2,2019-02-24,6510963.52,7173485.6,0.1,4798684.34,4978355.82,0.04,0.737016008,0.69399398,-0.06
2019-07-01,GrandRapids,avocados,hass,last 04 wks,7,2019-07-14,1020267.49,758872.53,-0.26,1288391.85,1211772.39,-0.06,1.262798102,1.596806238,0.26
2018-03-01,SouthCarolina,avocados,hass,last 04 wks,3,2018-03-25,1332847,2001382.05,0.50158424,1908084.26,2284932.74,0.197500964,1.431585366,1.141677442,-0.202508303
2017-01-01,Hartford/Springfield,avocados,hass,last 04 wks,13,2017-01-01,1111156.05,1084433.92,-0.024048944,1245303.99,1449447.04,0.163930295,1.120728263,1.336593234,0.192611338
2020-08-01,Phoenix/Tucson,avocados,hass,last 04 wks,8,2020-08-09,4273957.5,6069408.98,0.420091094,5132476.42,4789493.92,-0.066825928,1.200872124,0.789120314,-0.342877315
2017-08-01,Dallas/FtWorth,avocados,hass,last 04 wks,8,2017-08-13,4612498.69,4943099.53,0.071674999,4400258.86,5017101.78,0.140183325,0.953985932,1.014970819,0.063926401
2019-09-01,NorthernNewEngland,avocados,hass,last 04 wks,9,2019-09-08,2099118.93,2162110.42,0.03,2987181.05,3046522.31,0.02,1.423064223,1.409050288,-0.01
2018-02-01,Baltimore/Washington,avocados,hass,last 04 wks,2,2018-02-25,3854974.22,3937254.03,0.021343803,4764127.7,5190680.32,0.089534254,1.235839056,1.318350373,0.066765423
2018-02-01,Houston,avocados,hass,last 04 wks,2,2018-02-25,6084399.6,7510815.15,0.234438177,3741987.66,4699568.03,0.255901531,0.615013462,0.625706789,0.017387144
2020-04-01,Houston,avocados,hass,last 04 wks,4,2020-04-19,6568464.59,7311380.06,0.113103368,5307030.11,6313913.49,0.189726336,0.807955959,0.863573421,0.068837244
2017-01-01,Harrisburg/Scranton,avocados,hass,last 04 wks,1,2017-01-29,1048524,1145936.01,0.092903939,1166903,1481837.73,0.269889382,1.112900611,1.293124326,0.16194053
2019-09-01,GrandRapids,avocados,hass,last 04 wks,9,2019-09-08,870661.43,671206.2,-0.23,1045475.94,1023367.85,-0.02,1.20078357,1.524669841,0.27
2019-05-01,Dallas/FtWorth,avocados,hass,last 04 wks,5,2019-05-19,6658286.9,6353381.85,-0.05,5137434.17,6084296.7,0.18,0.771584981,0.957646942,0.24
2017-08-01,SanDiego,avocados,hass,last 04 wks,8,2017-08-13,1887279.53,1923519.06,0.019201994,2559153.61,2738063.39,0.069909746,1.35600136,1.423465692,0.049752407
2017-09-01,Louisville,avocados,hass,last 04 wks,9,2017-09-10,321511.35,340224.72,0.058204384,437062.43,553626.29,0.266698421,1.359399691,1.62723711,0.197026246
2017-01-01,GreatLakes,avocados,hass,last 04 wks,13,2017-01-01,11835442.55,12489812.6,0.055289023,12148107.15,14170928.6,0.166513303,1.026417652,1.134598977,0.105396984
2018-10-01,Harrisburg/Scranton,avocados,hass,last 04 wks,10,2018-10-07,926582.81,1206210.33,0.301783626,1350856.93,1374134.56,0.017231751,1.457891206,1.139216375,-0.218586153
2020-01-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2020-01-26,1585921.58,1512510.72,-0.046289086,2204301.85,2131146.07,-0.033187732,1.389918567,1.409012209,0.013737237
2019-05-01,Seattle,avocados,hass,last 04 wks,5,2019-05-19,3406935.75,2491397.6,-0.27,4206904.23,4257396.61,0.01,1.23480586,1.70883869,0.38
2020-07-01,California,avocados,hass,last 04 wks,7,2020-07-12,24855107.56,33932484.62,0.365211739,40705986.75,41854926.46,0.028225325,1.637731265,1.233476621,-0.246838204
2020-04-01,SouthCentral,avocados,hass,last 04 wks,4,2020-04-19,32057920.86,35737192.46,0.114769502,28123295.28,32755625.78,0.164715068,0.877265104,0.916569644,0.044803492
2018-02-01,Charlotte,avocados,hass,last 04 wks,2,2018-02-25,1049124.88,1188816.08,0.133150212,1214733.08,1440392.6,0.185768811,1.157853658,1.211619378,0.046435679
2020-01-01,Baltimore/Washington,avocados,hass,last 04 wks,1,2020-01-26,4115736.28,4389451.01,0.066504438,5237048.52,5290264.81,0.010161504,1.272445114,1.205222429,-0.052829536
2018-02-01,Pittsburgh,avocados,hass,last 04 wks,2,2018-02-25,494074.82,682698.04,0.381770559,592327.3,747217.7,0.261494616,1.198861541,1.094506877,-0.0870448
2019-05-01,Northeast,avocados,hass,last 04 wks,5,2019-05-19,30041172.29,22750726.57,-0.24,34377649.44,33845855.73,-0.02,1.144351129,1.48768241,0.3
2018-06-01,SouthCentral,avocados,hass,last 04 wks,6,2018-06-17,25653649.41,32485095.52,0.266295294,26669375.69,26690262.62,0.00078318,1.039593832,0.821615642,-0.209676301
2018-12-01,NewYork,avocados,hass,last 04 wks,12,2018-12-02,5203774.46,5137270.22,-0.01278,7587402.07,7529529.7,-0.007627429,1.45805744,1.465667442,0.005219274
2020-04-01,Albany,avocados,hass,last 04 wks,4,2020-04-19,512028.8,607100.69,0.185676841,618572.37,743272.47,0.201593388,1.208081206,1.22429851,0.013424018
2017-12-01,Northeast,avocados,hass,last 04 wks,13,2017-12-31,14233639.34,17132008.31,0.203628102,18643220.24,22255057.62,0.19373463,1.30979996,1.299033786,-0.008219709
2019-07-01,Northeast,avocados,hass,last 04 wks,7,2019-07-14,26250422.94,21748198.4,-0.17,32105114.14,31860643.44,-0.01,1.223032262,1.464978517,0.2
2017-11-01,California,avocados,hass,last 04 wks,11,2017-11-05,14291973.58,20303957.95,0.420654596,24267446.64,27895233.63,0.149491912,1.697977295,1.37388157,-0.190871648
2019-12-01,NorthernNewEngland,avocados,hass,last 04 wks,13,2019-12-29,1884343.59,2233219.36,0.185144457,2296817.54,2337816.22,0.017850212,1.218895297,1.046836805,-0.14115937
2018-07-01,NewYork,avocados,hass,last 04 wks,7,2018-07-15,6147098.39,9034713.11,0.469752481,9722834.22,11263740.24,0.158483214,1.581694908,1.246718086,-0.211783461
2018-01-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2018-01-28,1349754.17,1545948.22,0.145355395,1815847.79,2042007.06,0.124547482,1.345317414,1.32087675,-0.018167211
2018-06-01,Spokane,avocados,hass,last 04 wks,6,2018-06-17,340544.18,474456.67,0.393230887,502113.39,563445.44,0.122147808,1.474444197,1.187559319,-0.19457154
2018-09-01,Buffalo/Rochester,avocados,hass,last 04 wks,9,2018-09-09,624321.44,768656.7,0.231187415,879825.52,882662.3,0.003224253,1.40925085,1.148317968,-0.185157158
2018-09-01,GrandRapids,avocados,hass,last 04 wks,9,2018-09-09,513799.08,870661.43,0.694556226,873423.24,1045475.94,0.196986629,1.699931499,1.20078357,-0.29362826
2020-09-01,GrandRapids,avocados,hass,last 04 wks,9,2020-09-06,667828.99,882707.35,0.321756562,1023924.85,1003552.67,-0.019896167,1.533214139,1.13690304,-0.258483853
2017-06-01,Charlotte,avocados,hass,last 04 wks,6,2017-06-18,960549.99,939136.24,-0.022293218,1173687.03,1381056.73,0.17668228,1.221890627,1.470560576,0.203512444
2019-11-01,Raleigh/Greensboro,avocados,hass,last 04 wks,11,2019-11-03,1473080.58,1395258.83,-0.05,1640277.01,1644244.94,0,1.113501211,1.178451557,0.06
2018-02-01,Chicago,avocados,hass,last 04 wks,2,2018-02-25,4090020.93,4375773.15,0.069865711,4365659.92,5414345.14,0.240212302,1.067393051,1.23734594,0.159222405
2018-06-01,Tampa,avocados,hass,last 04 wks,6,2018-06-17,1646712.57,2355751.98,0.430578732,2350205.65,2804336.02,0.193230056,1.427210609,1.190420742,-0.165910949
2017-11-01,Boise,avocados,hass,last 04 wks,11,2017-11-05,222342.09,297420.96,0.337672773,338953.34,437632.58,0.291129275,1.524467724,1.471424811,-0.034794382
2019-01-01,Plains,avocados,hass,last 04 wks,1,2019-01-06,9069072.68,9924781.46,0.09,10427112.67,10515116.45,0.01,1.149744085,1.059480906,-0.08
2018-12-01,NewOrleans/Mobile,avocados,hass,last 04 wks,12,2018-12-02,956673.49,905994.22,-0.052974469,1094093.73,1052907.85,-0.037643831,1.143643826,1.162157359,0.016188199
2018-02-01,SouthCarolina,avocados,hass,last 04 wks,2,2018-02-25,1815119.87,1968850.27,0.084694351,1820621.93,2168376.47,0.191008652,1.003031238,1.10134148,0.098013141
2019-04-01,Columbus,avocados,hass,last 04 wks,4,2019-04-21,1036448.96,1071417.59,0.03,972280.94,987084.65,0.02,0.938088587,0.921288449,-0.02
2017-12-01,Raleigh/Greensboro,avocados,hass,last 04 wks,12,2017-12-03,847316.36,1082955.15,0.27810013,1234312.48,1468430.01,0.189674441,1.456731557,1.355947206,-0.069185259
2017-02-01,Jacksonville,avocados,hass,last 04 wks,2,2017-02-26,821575.07,899714.16,0.095108886,721955.72,878416.64,0.216718167,0.878745895,0.976328571,0.111047661
2020-02-01,SanFrancisco,avocados,hass,last 04 wks,2,2020-02-23,4267344.98,4668833.49,0.094083912,4975545.18,5639334.23,0.133410315,1.165958038,1.207867927,0.035944595
2017-09-01,NorthernNewEngland,avocados,hass,last 04 wks,9,2017-09-10,1937835.32,1403930.14,-0.275516281,2432168.25,2509721.12,0.03188631,1.255095428,1.787639604,0.424305726
2017-04-01,Pittsburgh,avocados,hass,last 04 wks,4,2017-04-23,418930.63,496583.15,0.185358898,498184.29,672030.56,0.348959759,1.189180867,1.353309229,0.138017997
2017-02-01,Detroit,avocados,hass,last 04 wks,2,2017-02-26,1540821.64,1922769.83,0.24788605,1593342.59,1769453.79,0.1105294,1.034086327,0.920262926,-0.110071469
2019-07-01,Albany,avocados,hass,last 04 wks,7,2019-07-14,553999.33,502871.08,-0.09,690191.88,691849.55,0,1.245835225,1.375799042,0.1
2020-09-01,Columbus,avocados,hass,last 04 wks,9,2020-09-06,1072647.89,1234078.96,0.150497728,1139395.67,1021548.29,-0.103429724,1.062227112,0.827781952,-0.220710955
2018-07-01,GrandRapids,avocados,hass,last 04 wks,7,2018-07-15,704510.46,1020267.49,0.44819353,1085761.23,1288391.85,0.186625396,1.541157004,1.262798102,-0.180616836
2019-12-01,Hartford/Springfield,avocados,hass,last 04 wks,12,2019-12-01,1058330,1259877,0.19,1552475,1731654,0.12,1.47,1.37,-0.06
2018-10-01,Hartford/Springfield,avocados,hass,last 04 wks,10,2018-10-07,1010548.95,1250646.66,0.237591371,1616527.17,1766650.41,0.092867749,1.599652516,1.412589556,-0.116939747
2017-12-01,Philadelphia,avocados,hass,last 04 wks,12,2017-12-03,1279630.68,1568340.44,0.225619598,2013906.65,2208699.54,0.096723892,1.573818666,1.408303633,-0.105167791
2019-06-01,SanFrancisco,avocados,hass,last 04 wks,6,2019-06-16,3719456.84,3526037.82,-0.05,5302986.62,6433354.77,0.21,1.425742211,1.824528011,0.28
2019-08-01,LasVegas,avocados,hass,last 04 wks,8,2019-08-11,1691520.22,1328542.1,-0.22,1732323.39,1803977.29,0.04,1.024122189,1.357862344,0.33
2019-06-01,Pittsburgh,avocados,hass,last 04 wks,6,2019-06-16,694159,610179.02,-0.12,835329.36,775110.95,-0.07,1.203368911,1.270300886,0.06
2019-05-01,Roanoke,avocados,hass,last 04 wks,5,2019-05-19,1040595.67,930920.77,-0.11,971131.55,1006049.06,0.04,0.933245811,1.080703205,0.16
2017-10-01,Detroit,avocados,hass,last 04 wks,10,2017-10-08,1081080.86,977589.51,-0.095729518,1495035.76,1819853,0.21726386,1.382908361,1.861571735,0.34612805
2017-09-01,Boston,avocados,hass,last 04 wks,9,2017-09-10,2498273.26,1876013.85,-0.2490758,3310672.85,3272948.06,-0.011394901,1.32518444,1.744628943,0.31651783
2020-05-01,WestTex/NewMexico,avocados,hass,last 04 wks,5,2020-05-17,3692989.27,5289901.83,0.43241733,4186901.26,4695357.4,0.121439726,1.133743142,0.887607663,-0.217099862
2017-01-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2017-01-29,1385960.48,1349754.17,-0.026123624,1557449.67,1815847.79,0.165911056,1.123733102,1.345317414,0.19718589
2017-01-01,Atlanta,avocados,hass,last 04 wks,1,2017-01-29,2007124.88,2254676.72,0.123336541,2053575.96,2477949.24,0.20665088,1.023143094,1.099026401,0.074166856
2017-05-01,Albany,avocados,hass,last 04 wks,5,2017-05-21,502563.73,473973.05,-0.056889661,527758.58,587504.68,0.113207255,1.050132647,1.239531826,0.180357386
2019-09-01,Boise,avocados,hass,last 04 wks,9,2019-09-08,350004.33,407296.38,0.16,521483.59,640313.8,0.23,1.489934682,1.572107761,0.06
2017-04-01,Richmond/Norfolk,avocados,hass,last 04 wks,4,2017-04-23,1128036.29,1123851.31,-0.003709969,1131943.35,1435272.93,0.267972403,1.003463594,1.277102155,0.272694059
2018-12-01,Seattle,avocados,hass,last 04 wks,13,2018-12-30,2054428.87,2232842.77,0.086843552,2700476.05,3158563.88,0.169632251,1.314465587,1.414593057,0.07617352
2020-08-01,Miami/FTLauderdale,avocados,hass,last 04 wks,8,2020-08-09,3176673.05,3795796.4,0.19489678,4284084.73,3968355.53,-0.073698169,1.348607383,1.045460586,-0.224785064
2018-12-01,SouthCentral,avocados,hass,last 04 wks,12,2018-12-02,21550321.82,22403926.89,0.039609853,20358999.9,18425882.95,-0.094951469,0.944719066,0.82243988,-0.129434442
2017-08-01,Northeast,avocados,hass,last 04 wks,8,2017-08-13,16717165.34,18146584.99,0.085506102,24168673.37,26584428.46,0.09995398,1.445739925,1.464982446,0.013309808
2020-04-01,LasVegas,avocados,hass,last 04 wks,4,2020-04-19,1852309.33,1726926.73,-0.067689882,1714116.42,1844294.41,0.075944661,0.925394259,1.067963323,0.154063053
2017-03-01,Chicago,avocados,hass,last 04 wks,3,2017-03-26,3474681.56,2858178.64,-0.177427171,3656292.61,4724894.21,0.292263698,1.052266962,1.65311368,0.571002169
2020-03-01,Buffalo/Rochester,avocados,hass,last 04 wks,3,2020-03-22,876811.85,926068.99,0.056177548,979585.69,1127074.64,0.150562581,1.117213106,1.217052565,0.089364741
2017-05-01,Atlanta,avocados,hass,last 04 wks,5,2017-05-21,2462693.77,2277055.68,-0.075380095,2251281.73,3028288.17,0.345139584,0.91415415,1.329913975,0.454802754
2019-12-01,Orlando,avocados,hass,last 04 wks,12,2019-12-01,1402489,1939885,0.38,1646973,1769788,0.08,1.17,0.91,-0.22
2017-11-01,NewYork,avocados,hass,last 04 wks,11,2017-11-05,3334269.67,5219210.29,0.565323386,6344937.81,8203129.04,0.292862008,1.902946803,1.571718437,-0.17406076
2017-12-01,Syracuse,avocados,hass,last 04 wks,13,2017-12-31,230802.19,245610.71,0.06416109,302292.74,319066.65,0.055488961,1.309748144,1.299074662,-0.008149263
2018-01-01,Syracuse,avocados,hass,last 04 wks,1,2018-01-28,299073.48,324632.93,0.085462108,393587.7,404341.48,0.027322449,1.316023407,1.245534395,-0.053562126
2018-12-01,Detroit,avocados,hass,last 04 wks,13,2018-12-30,1560825.07,1955046.79,0.252572647,1649848.42,1903690.93,0.15385808,1.057036084,0.973731647,-0.078809455
2017-01-01,TotalUS,avocados,hass,last 04 wks,1,2017-01-29,138383333.1,150802229.3,0.089742716,138357762.4,158800476.3,0.147752562,0.999815218,1.053037989,0.053232608
2017-11-01,SanFrancisco,avocados,hass,last 04 wks,11,2017-11-05,2022519.67,3039586.23,0.502871035,4194557.93,4813969.64,0.14767032,2.07392689,1.583758208,-0.236348101
2019-01-01,Indianapolis,avocados,hass,last 04 wks,1,2019-01-06,982889.85,1142665.79,0.16,1014426.81,1015041.11,0,1.032085956,0.888309704,-0.14
2018-04-01,Harrisburg/Scranton,avocados,hass,last 04 wks,4,2018-04-22,1053637.47,1439689.81,0.366399593,1534779.44,1627312.61,0.060290858,1.4566485,1.130321684,-0.22402578
2017-09-01,WestTex/NewMexico,avocados,hass,last 04 wks,9,2017-09-10,3410696.72,3029453.68,-0.11177864,2972673.01,3323213.5,0.117920972,0.871573539,1.096967919,0.258606268
2017-03-01,Southeast,avocados,hass,last 04 wks,3,2017-03-26,14021178.08,12601254.82,-0.101269897,15285059.42,19128324.17,0.251439307,1.090140881,1.517969793,0.392452865
2017-03-01,Phoenix/Tucson,avocados,hass,last 04 wks,3,2017-03-26,5265758.63,4943587.94,-0.061182199,3070416.07,3521984.38,0.147070723,0.583090925,0.71243486,0.22182464
2018-07-01,Atlanta,avocados,hass,last 04 wks,7,2018-07-15,2088769.99,3041629.92,0.456182315,2752210.54,2941451.31,0.068759554,1.317622598,0.967064169,-0.266053747
2018-04-01,Dallas/FtWorth,avocados,hass,last 04 wks,4,2018-04-22,5115829.49,6236919.4,0.219141375,5025472.61,5162415.07,0.027249668,0.982337785,0.82771874,-0.157399061
2017-09-01,Northeast,avocados,hass,last 04 wks,9,2017-09-10,17881862.83,15083497.59,-0.156491819,24073523.26,24969875.65,0.037233951,1.346253659,1.655443341,0.229666735
2017-01-01,Charlotte,avocados,hass,last 04 wks,1,2017-01-29,881137.86,915341.93,0.038818069,858371.47,1188835.79,0.384989869,0.974162511,1.298788738,0.333236214
2017-05-01,Indianapolis,avocados,hass,last 04 wks,5,2017-05-21,863481.86,863318.62,-0.000189049,808458.36,1112667.63,0.376283164,0.936277179,1.288826169,0.376543398
2019-12-01,Nashville,avocados,hass,last 04 wks,12,2019-12-01,861721,939082,0.09,880506,889083,0.01,1.02,0.95,-0.07
2018-12-01,Tampa,avocados,hass,last 04 wks,12,2018-12-02,1496477.75,1519708.86,0.015523859,1956606.32,1795514.03,-0.0823325,1.307474381,1.181485531,-0.096360473
2018-04-01,Raleigh/Greensboro,avocados,hass,last 04 wks,4,2018-04-22,1241113.39,1603277.09,0.291805489,1782510.69,2031753.24,0.139826679,1.436219047,1.267250217,-0.11764837
2017-10-01,Pittsburgh,avocados,hass,last 04 wks,10,2017-10-08,478888.67,487428.29,0.017832161,573593.61,667199.55,0.16319209,1.197759826,1.368815811,0.14281326
2017-10-01,Hartford/Springfield,avocados,hass,last 04 wks,10,2017-10-08,986251.5,1010548.95,0.02463616,1519192.52,1616527.17,0.06406999,1.540370301,1.599652516,0.03848569
2018-02-01,GrandRapids,avocados,hass,last 04 wks,2,2018-02-25,921901.48,957735.44,0.03886962,983914.2,1112721.05,0.130912685,1.067266103,1.161825076,0.088599246
2017-09-01,Sacramento,avocados,hass,last 04 wks,9,2017-09-10,1811288.85,1456476.19,-0.195889606,2408254.53,2596891.17,0.078329196,1.329580608,1.782995965,0.341021338
2019-01-01,Charlotte,avocados,hass,last 04 wks,1,2019-01-06,1137236.4,1413539.62,0.24,1469353.55,1482895.03,0.01,1.292038797,1.049065063,-0.19
2019-12-01,LasVegas,avocados,hass,last 04 wks,13,2019-12-29,1149512.02,1280753.28,0.114171281,1304042.61,1299668.01,-0.003354645,1.134431469,1.014768442,-0.105482818
2019-05-01,Portland,avocados,hass,last 04 wks,5,2019-05-19,3737177.77,2647526.92,-0.29,3822425.44,4057316.33,0.06,1.022810708,1.532492946,0.5
2018-01-01,NewYork,avocados,hass,last 04 wks,1,2018-01-28,6171253.85,7322015.3,0.186471255,8707396.71,10362830.36,0.190118092,1.410960709,1.415297556,0.003073684
