year_month,geography,date,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,california,prod,chile,mexico,peru,columbia
2019-07-01,Baltimore/Washington,7/7/2019,organic,1.69,32912.51,272.02,5672.53,28.94,26939.02,25714.56,1224.46,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Boise,7/14/2019,conventional ,1.77,86570.16,32437.85,6238.79,6177.78,41715.74,20022.36,21057.54,635.84,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Boise,7/14/2019,organic,2.39,3644.24,1.28,899.96,0,2743,1095.43,1647.57,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Boise,7/21/2019,conventional ,1.81,82623.45,32235.48,4450.88,7595.42,38341.67,21419.96,16797.21,124.5,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Boise,7/21/2019,organic,2.37,4042.57,0,916.97,0,3125.6,1381.05,1744.55,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Boise,7/28/2019,conventional ,1.79,86953.55,34014.64,3619.09,7292.87,42026.95,23893.83,17432.16,700.96,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Boise,7/28/2019,organic,2.43,3363.21,0,708.76,0,2654.45,862.27,1792.18,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Boise,7/7/2019,conventional ,1.48,107968.3,43633.02,8326.01,7163.01,48846.26,23021.18,25225.52,599.56,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Boise,7/7/2019,organic,2.43,3509.87,1.28,982.4,0,2526.19,1057.06,1466.29,2.84,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Boston,7/14/2019,conventional ,1.52,639602.48,7646.19,482492.97,2601.8,146861.52,121584.08,22749.66,2527.78,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Boston,7/14/2019,organic,1.84,27736.24,133.54,2352.55,0,25250.15,11664.28,13585.87,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Boston,7/21/2019,conventional ,1.61,590702.02,7940.21,460936.31,2366.72,119458.78,97184.52,21667.59,606.67,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Boston,7/21/2019,organic,1.81,37861.3,74.76,2122.67,0,35663.87,17914.4,17749.47,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Boston,7/28/2019,conventional ,1.62,587125.49,8096.48,450161.29,2032.23,126835.49,109353.92,17248.24,233.33,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Boston,7/28/2019,organic,1.8,36164.81,69.19,2173.6,0,33922.02,16456.26,17465.76,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Boston,7/7/2019,conventional ,1.53,690289.52,9205.9,538494.23,2333.58,140255.81,110652.9,25865.13,3737.78,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Boston,7/7/2019,organic,1.75,35913.3,121.93,2763,0,33028.37,16801.11,16227.26,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Buffalo/Rochester,7/14/2019,conventional ,1.36,169233.4,5790.47,71944.1,210,91288.83,75648.81,13792.25,1847.77,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Buffalo/Rochester,7/14/2019,organic,1.59,9394.7,527.23,139.8,0,8727.67,1404.24,7323.43,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Buffalo/Rochester,7/21/2019,conventional ,1.37,163841.67,4883.98,69836,183,88938.69,74666.89,12409.58,1862.22,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Buffalo/Rochester,7/21/2019,organic,1.52,9810.71,510.75,128.94,0,9171.02,1384.15,7786.87,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Buffalo/Rochester,7/28/2019,conventional ,1.39,165120.62,5766.41,76085.67,164.33,83104.21,69413.07,11591.14,2100,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Buffalo/Rochester,7/28/2019,organic,1.57,8664.24,470.72,198.58,0,7994.94,1293.28,6701.66,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Buffalo/Rochester,7/7/2019,conventional ,1.43,179502.19,3226.34,84700.06,213,91362.79,60125.57,27998.04,3239.18,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Buffalo/Rochester,7/7/2019,organic,1.53,8385.12,504.12,266.7,0,7614.3,1581.97,6032.33,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,California,7/14/2019,conventional ,1.66,5785935.91,1467340.34,1915226,139354.07,2264015.5,1799162.34,345670.58,119182.58,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,California,7/14/2019,organic,2.34,162773.93,40146.83,60996.67,0,61630.43,57329.84,4300.59,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,California,7/21/2019,conventional ,1.75,5354766.9,1424236.47,1602019.88,142194.44,2186316.11,1755928.33,311128.63,119259.15,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,California,7/21/2019,organic,2.34,170740.42,40946.3,52725.62,191.35,76877.15,63169.12,13426.83,281.2,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,California,7/28/2019,conventional ,1.71,5389301.78,1378890.87,1623659.91,135645.41,2251105.59,1839189.26,292141.84,119774.49,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,California,7/28/2019,organic,2.25,179476.52,40193.73,52471.21,250.28,86561.3,67191.54,18441.09,928.67,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,California,7/7/2019,conventional ,1.7,6246275.59,1706577.11,1843226.1,207008.92,2489463.46,2018127.33,330446.34,140889.79,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,California,7/7/2019,organic,2.24,200165.44,44230.32,80963.89,0,74971.23,73643.74,1327.49,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Charlotte,7/14/2019,conventional ,1.57,268151.02,89268.62,53450.58,6366.49,119065.33,88339.03,30610.39,115.91,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Charlotte,7/14/2019,organic,2.29,11205.33,55.79,5267.56,66.62,5815.36,5743.05,72.31,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Charlotte,7/21/2019,conventional ,1.6,262314.37,90851.44,53268.95,6223.85,111970.13,80867.58,28687.93,2414.62,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Charlotte,7/21/2019,organic,2.23,13110.6,30.94,4087.71,35.36,8956.59,8273.27,683.32,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Charlotte,7/28/2019,conventional ,1.57,254943.97,93271.91,49652.24,6048,105971.82,74524.18,29781.82,1665.82,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Charlotte,7/28/2019,organic,2.12,13386.83,16.88,4011.57,52.98,9305.4,8933.95,371.45,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Charlotte,7/7/2019,conventional ,1.59,286640.06,106777.76,59436.34,6861.57,113564.39,91886.17,20330.91,1347.31,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Charlotte,7/7/2019,organic,2.16,13499.19,37.73,4990.09,49.98,8421.39,8421.39,0,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Chicago,7/14/2019,conventional ,1.72,591440.35,90224.84,233464.89,40500.5,227250.12,163735.45,62731.22,783.45,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Chicago,7/14/2019,organic,2.07,32191.48,456.33,3368.52,0,28366.63,8806.41,19560.22,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Chicago,7/21/2019,conventional ,1.82,573988.84,95086.29,254339.07,45963.22,178600.26,122221.18,54809.15,1569.93,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Chicago,7/21/2019,organic,2.14,30573.9,405.51,3955.5,0,26212.89,15542.82,10670.07,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Chicago,7/28/2019,conventional ,1.87,620451.32,84685.7,263672.21,30792.79,241300.62,98992.79,128783.93,13523.9,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Chicago,7/28/2019,organic,2.15,28572.33,377.54,2962.9,0,25231.89,25158.06,73.83,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Chicago,7/7/2019,conventional ,1.71,681247.01,105373.57,306792.78,34115.78,234964.88,161755.02,72535.3,674.56,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Chicago,7/7/2019,organic,2.16,31136.87,388.3,4018.12,0,26730.45,24115.47,2614.98,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Cincinnati/Dayton,7/14/2019,conventional ,1.66,243588.28,46896.58,26074.02,14980.53,155637.15,113405.01,28054.33,14177.81,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Cincinnati/Dayton,7/14/2019,organic,2.22,23641.48,108.74,2998.54,0,20534.2,7653.44,12880.76,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Cincinnati/Dayton,7/21/2019,conventional ,1.71,250410.07,42626.17,29734.51,10192.59,167856.8,113318.01,36596.02,17942.77,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Cincinnati/Dayton,7/21/2019,organic,2.41,14882.06,104.13,2928.95,0,11848.98,2139.05,9709.93,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Cincinnati/Dayton,7/28/2019,conventional ,1.75,237357.93,40690.95,29846.07,8660.74,158160.17,96514.34,33908.13,27737.7,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Cincinnati/Dayton,7/28/2019,organic,2.39,12287.28,99.88,2776.51,0,9410.89,2221.02,7189.87,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Cincinnati/Dayton,7/7/2019,conventional ,1.51,266525.49,50566.54,36096.34,11827.36,168035.25,130244.43,20234.39,17556.43,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Cincinnati/Dayton,7/7/2019,organic,1.99,31110.53,140.47,4012.69,0,26957.37,13195.01,13762.36,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Columbus,7/14/2019,conventional ,1.53,182123.58,40028.1,22506.76,2482.85,117105.87,80940.07,27438.62,8727.18,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Columbus,7/14/2019,organic,2.39,9135.87,450.37,1114.92,0,7570.58,1976.46,5594.12,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Columbus,7/21/2019,conventional ,1.57,187117.21,38537.56,29776.87,2893.51,115909.27,77390.09,31727.78,6791.4,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Columbus,7/21/2019,organic,2.29,8532.95,620.96,1017.48,0,6894.51,2764.83,4129.68,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Columbus,7/28/2019,conventional ,1.59,181883.78,34762.7,30711.7,3005.18,113404.2,71157.4,32520.81,9725.99,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Columbus,7/28/2019,organic,2.17,6703.36,466.69,977.93,0,5258.74,3003.48,2255.26,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Columbus,7/7/2019,conventional ,1.42,211077.81,49574.76,32703.56,2979.8,125819.69,92131.38,26447.55,7240.76,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Columbus,7/7/2019,organic,2.38,10294.71,586.32,1352.6,0,8355.79,2351.97,6003.82,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Dallas/Ft. Worth,7/14/2019,conventional ,1.18,1294199.16,477144.32,183154.72,18706.1,615194.02,458281.2,152868.73,4044.09,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Dallas/Ft. Worth,7/14/2019,organic,1.35,26642.37,2317.62,231.24,712.51,23381,23339.89,41.11,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Dallas/Ft. Worth,7/21/2019,conventional ,1.17,1263299.65,465576.25,194236.34,18234.92,585252.14,445738.65,132697.67,6815.82,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Dallas/Ft. Worth,7/21/2019,organic,1.37,22795.5,2934.17,162.92,596.08,19102.33,19102.33,0,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Dallas/Ft. Worth,7/28/2019,conventional ,1.18,1242132.9,503995.04,174768.27,33490.02,529879.57,405127.94,120327.1,4424.53,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Dallas/Ft. Worth,7/28/2019,organic,1.41,27665.56,3725.13,160.41,531.93,23248.09,23131.43,116.66,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Dallas/Ft. Worth,7/7/2019,conventional ,1.24,1368607.63,466609.69,267927.19,28544.02,605526.73,384013.77,215087.39,6425.57,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Dallas/Ft. Worth,7/7/2019,organic,1.29,21995.46,1530.49,176.17,469.22,19819.58,19806.63,12.95,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Denver,7/14/2019,conventional ,1.6,771860.36,153280.9,145733.25,5784.8,467061.41,225583.56,238739.41,2738.44,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Denver,7/14/2019,organic,2.21,23394.55,8242.87,1837.69,0,13313.99,13296.52,17.47,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Denver,7/21/2019,conventional ,1.59,758663.17,158203.83,136578.05,5865.27,458016.02,185951.48,269300.94,2763.6,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Denver,7/21/2019,organic,2.35,24027.83,11853.48,2054.2,11.61,10108.54,6752.6,3355.94,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Denver,7/28/2019,conventional ,1.52,784799.71,163937.67,117912.55,7468.81,495480.68,182455.13,309899.1,3126.45,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Denver,7/28/2019,organic,2.44,17267.77,8728.36,1751.12,16.31,6771.98,4358.56,2413.42,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Denver,7/7/2019,conventional ,1.42,993338.65,162670.92,259506.3,7583.87,563577.56,238409.42,322434.06,2734.08,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Denver,7/7/2019,organic,2.24,19618.47,3603.3,1820.98,0,14194.19,14169.84,24.35,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Detroit,7/14/2019,conventional ,1.48,413093.49,68682.79,41926.72,48495.9,253988.08,224996.99,9872.8,19118.29,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Detroit,7/14/2019,organic,1.94,24672.05,494.72,2523.14,0,21654.19,10932.85,10721.34,0,actual,54169319,12772597,"(2019-07-01,7/14/2019,actual,54169319,12772597,0,23998089,17398633,0)",0,23998089,17398633,0
2019-07-01,Detroit,7/21/2019,conventional ,1.58,395597.46,66667.54,52774.73,76142.71,200012.48,162399.52,13313.27,24299.69,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Detroit,7/21/2019,organic,2.01,19672.87,419.64,2144.41,0,17102.38,9226.26,7876.12,0,actual,51585051,9892498,"(2019-07-01,7/21/2019,actual,51585051,9892498,0,27328014,14364539,0)",0,27328014,14364539,0
2019-07-01,Detroit,7/28/2019,conventional ,1.6,423576.51,60792.09,59781.32,84048.77,218954.33,165182.55,23823.36,29948.42,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Detroit,7/28/2019,organic,1.92,16090.51,476.32,2392.98,0,13218.08,8889.5,4328.58,0,actual,53521551,7545211,"(2019-07-01,7/28/2019,actual,53521551,7545211,0,31327355,14648985,0)",0,31327355,14648985,0
2019-07-01,Detroit,7/7/2019,conventional ,1.42,482334.57,84235.57,57070.09,78484.76,262544.15,224322.58,12406.97,25814.6,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
2019-07-01,Detroit,7/7/2019,organic,1.92,27947.93,485.03,3147.63,0,24315.27,13901.6,10413.67,0,actual,51446909,12657672,"(2019-07-01,7/7/2019,actual,51446909,12657672,0,21024383,17764854,0)",0,21024383,17764854,0
